name,id_name,2024-06-18,2024-07-03,2024-08-26,2024-09-27,2024-10-21
"FLUX Realism LoRA (75 steps, 1024x1024)",flux-realism-unknown-1-1024x1024-75-false-unknown-true,,12.25,12.25,,
"FLUX Realism LoRA (100 steps, 512x512)",flux-realism-unknown-1-512x512-100-false-unknown-true,,1.7500000000000002,1.7500000000000002,,
"FLUX Realism LoRA (100 steps, 1024x1024)",flux-realism-unknown-1-1024x1024-100-false-unknown-true,,17.5,17.5,,
"FLUX.1 [schnell] (25 steps, 512x512)",flux-schnell-unknown-1-512x512-25-false-unknown-false,,0.35000000000000003,0.35000000000000003,,
"FLUX.1 [schnell] (25 steps, 1024x1024)",flux-schnell-unknown-1-1024x1024-25-false-unknown-false,,3.5000000000000004,3.5000000000000004,,
"FLUX.1 [schnell] (50 steps, 512x512)",flux-schnell-unknown-1-512x512-50-false-unknown-false,,0.7000000000000001,0.7000000000000001,,
"FLUX.1 [schnell] (50 steps, 1024x1024)",flux-schnell-unknown-1-1024x1024-50-false-unknown-false,,7.000000000000001,7.000000000000001,,
"FLUX.1 [schnell] (75 steps, 512x512)",flux-schnell-unknown-1-512x512-75-false-unknown-false,,1.225,1.225,,
"FLUX.1 [schnell] (75 steps, 1024x1024)",flux-schnell-unknown-1-1024x1024-75-false-unknown-false,,12.25,12.25,,
"FLUX.1 [schnell] (100 steps, 512x512)",flux-schnell-unknown-1-512x512-100-false-unknown-false,,1.7500000000000002,1.7500000000000002,,
"FLUX.1 [schnell] (100 steps, 1024x1024)",flux-schnell-unknown-1-1024x1024-100-false-unknown-false,,17.5,17.5,,
"FLUX.1 [dev] (25 steps, 512x512)",flux-dev-unknown-1-512x512-25-false-unknown-false,,0.35000000000000003,0.35000000000000003,,
"FLUX.1 [dev] (25 steps, 1024x1024)",flux-dev-unknown-1-1024x1024-25-false-unknown-false,,3.5000000000000004,3.5000000000000004,,
"FLUX.1 [dev] (50 steps, 512x512)",flux-dev-unknown-1-512x512-50-false-unknown-false,,0.7000000000000001,0.7000000000000001,,
"FLUX.1 [dev] (50 steps, 1024x1024)",flux-dev-unknown-1-1024x1024-50-false-unknown-false,,7.000000000000001,7.000000000000001,,
"FLUX.1 [dev] (75 steps, 512x512)",flux-dev-unknown-1-512x512-75-false-unknown-false,,1.225,1.225,,
"FLUX.1 [dev] (75 steps, 1024x1024)",flux-dev-unknown-1-1024x1024-75-false-unknown-false,,12.25,12.25,,
"FLUX.1 [dev] (100 steps, 512x512)",flux-dev-unknown-1-512x512-100-false-unknown-false,,1.7500000000000002,1.7500000000000002,,
"FLUX.1 [dev] (100 steps, 1024x1024)",flux-dev-unknown-1-1024x1024-100-false-unknown-false,,17.5,17.5,,
"FLUX.1 [pro] (25 steps, 512x512)",flux-pro-unknown-1-512x512-25-false-unknown-false,,0.35000000000000003,0.35000000000000003,,
"FLUX.1 [pro] (25 steps, 1024x1024)",flux-pro-unknown-1-1024x1024-25-false-unknown-false,,3.5000000000000004,3.5000000000000004,,
"FLUX.1 [pro] (50 steps, 512x512)",flux-pro-unknown-1-512x512-50-false-unknown-false,,0.7000000000000001,0.7000000000000001,,
"FLUX.1 [pro] (50 steps, 1024x1024)",flux-pro-unknown-1-1024x1024-50-false-unknown-false,,7.000000000000001,7.000000000000001,,
"FLUX.1 [pro] (75 steps, 512x512)",flux-pro-unknown-1-512x512-75-false-unknown-false,,1.225,1.225,,
"FLUX.1 [pro] (75 steps, 1024x1024)",flux-pro-unknown-1-1024x1024-75-false-unknown-false,,12.25,12.25,,
"FLUX.1 [pro] (100 steps, 512x512)",flux-pro-unknown-1-512x512-100-false-unknown-false,,1.7500000000000002,1.7500000000000002,,
"FLUX.1 [pro] (100 steps, 1024x1024)",flux-pro-unknown-1-1024x1024-100-false-unknown-false,,17.5,17.5,,
Stable Diffusion 3.5 Large 1024,stablediffusion-large-unknown-3.5-1024x1024-unknown-false-unknown-false,,,,6.825,6.825
FLUX 1.1 [pro] 1024,flux-pro-unknown-1.1-1024x1024-unknown-false-unknown-false,,,,4.2,4.2
OpenAI DALL·E 2 256,dalle-unknown-unknown-2-256x256-unknown-false-unknown-false,,,,2.1,2.1
OpenAI DALL·E 2 512,dalle-unknown-unknown-2-512x512-unknown-false-unknown-false,,,,1.8900000000000001,1.8900000000000001
Stable Diffusion 3 1024,stablediffusion-unknown-unknown-3-1024x1024-unknown-false-unknown-false,,,,3.675,3.675
FLUX Realism LoRA 1024,flux-realism-unknown-1-1024x1024-unknown-false-unknown-true,,,,3.675,3.675
FLUX.1 [schnell] 1024,flux-schnell-unknown-1-1024x1024-unknown-false-unknown-false,,,,,
FLUX.1 [dev] 1024,flux-dev-unknown-1-1024x1024-unknown-false-unknown-false,,,,2.625,2.625
FLUX.1 [pro] 1024,flux-pro-unknown-1-1024x1024-unknown-false-unknown-false,,,,5.25,5.25
OpenAI DALL·E 3 1024,dalle-unknown-unknown-3-1024x1024-unknown-false-unknown-false,,,,4.2,4.2
Analog Diffusion 512,analogdiffusion-unknown-unknown-1-512x512-unknown-false-unknown-false,,,,0.105,0.105
